43c0283e	__traceiter_android_rvh_enqueue_task_fair	vmlinux	kernel
96069d09	__traceiter_android_rvh_find_busiest_group	vmlinux	kernel
bf9f213e	__traceiter_android_rvh_find_busiest_queue	vmlinux	kernel
f429a0a9	__traceiter_android_rvh_find_energy_efficient_cpu	vmlinux	kernel
8eb575b3	__traceiter_android_rvh_find_lowest_rq	vmlinux	kernel
a44cff02	__traceiter_android_rvh_find_new_ilb	vmlinux	kernel
57d02684	__traceiter_android_rvh_finish_prio_fork	vmlinux	kernel
958b1c4a	__traceiter_android_rvh_flush_task	vmlinux	kernel
f102d826	__traceiter_android_rvh_force_compatible_post	vmlinux	kernel
a0f0a435	__traceiter_android_rvh_force_compatible_pre	vmlinux	kernel
25a6dad6	__traceiter_android_rvh_gic_v3_set_affinity	vmlinux	kernel
18bdcba6	__traceiter_android_rvh_iommu_setup_dma_ops	vmlinux	kernel
707d1f10	__traceiter_android_rvh_irqs_disable	vmlinux	kernel
7a345722	__traceiter_android_rvh_irqs_enable	vmlinux	kernel
9fd6e7b6	__traceiter_android_rvh_media_device_setup_link	vmlinux	kernel
3956afaa	__traceiter_android_rvh_migrate_queued_task	vmlinux	kernel
fcae8fc2	__traceiter_android_rvh_new_task_stats	vmlinux	kernel
966ffc84	__traceiter_android_rvh_pci_d3_sleep	vmlinux	kernel
9c4b8ada	__traceiter_android_rvh_pick_next_entity	vmlinux	kernel
0f9f0725	__traceiter_android_rvh_place_entity	vmlinux	kernel
fcfea98e	__traceiter_android_rvh_post_init_entity_util_avg	vmlinux	kernel
1585c762	__traceiter_android_rvh_preempt_disable	vmlinux	kernel
3235e37a	__traceiter_android_rvh_preempt_enable	vmlinux	kernel
3633d247	__traceiter_android_rvh_prepare_prio_fork	vmlinux	kernel
58959f85	__traceiter_android_rvh_replace_next_task_fair	vmlinux	kernel
41d4f1c5	__traceiter_android_rvh_report_bug	vmlinux	kernel
b534bb05	__traceiter_android_rvh_resume_cpus	vmlinux	kernel
8b3dee42	__traceiter_android_rvh_rtmutex_prepare_setprio	vmlinux	kernel
be6f3e3c	__traceiter_android_rvh_sched_balance_rt	vmlinux	kernel
c40c01e0	__traceiter_android_rvh_sched_cpu_dying	vmlinux	kernel
335e5307	__traceiter_android_rvh_sched_cpu_starting	vmlinux	kernel
d854f169	__traceiter_android_rvh_sched_exec	vmlinux	kernel
d782d4d9	__traceiter_android_rvh_sched_fork	vmlinux	kernel
006d7b4c	__traceiter_android_rvh_sched_fork_init	vmlinux	kernel
37a7beb5	__traceiter_android_rvh_sched_newidle_balance	vmlinux	kernel
871e1429	__traceiter_android_rvh_sched_nohz_balancer_kick	vmlinux	kernel
48cac8f4	__traceiter_android_rvh_sched_rebalance_domains	vmlinux	kernel
1f4ed839	__traceiter_android_rvh_sched_setaffinity	vmlinux	kernel
2dfa3759	__traceiter_android_rvh_schedule	vmlinux	kernel
2420f479	__traceiter_android_rvh_schedule_bug	vmlinux	kernel
8be8d1b9	__traceiter_android_rvh_select_fallback_rq	vmlinux	kernel
d5e63c41	__traceiter_android_rvh_select_task_rq_fair	vmlinux	kernel
